first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
17/01/2021,23/01/2021,65-69,Women,9197,598,16
17/01/2021,23/01/2021,70-74,Men,5514,373,34
17/01/2021,23/01/2021,70-74,Not Binary,0,0,0
17/01/2021,23/01/2021,70-74,Women,7148,424,20
17/01/2021,23/01/2021,75-79,Men,3104,223,25
17/01/2021,23/01/2021,75-79,Not Binary,0,0,0
17/01/2021,23/01/2021,75-79,Women,4320,271,18
17/01/2021,23/01/2021,80+,Men,6323,369,94
17/01/2021,23/01/2021,80+,Not Binary,0,0,0
17/01/2021,23/01/2021,80+,Women,14186,653,85
17/01/2021,23/01/2021,NULL,Men,2342,143,0
17/01/2021,23/01/2021,NULL,Not Binary,292,25,0
17/01/2021,23/01/2021,NULL,Women,2016,172,0
24/01/2021,30/01/2021,0-19,Men,73006,9327,0
24/01/2021,30/01/2021,0-19,Not Binary,213,29,0
24/01/2021,30/01/2021,0-19,Women,72174,9589,0
24/01/2021,30/01/2021,20-24,Men,21991,2151,0
24/01/2021,30/01/2021,20-24,Not Binary,16,0,0
24/01/2021,30/01/2021,20-24,Women,24880,2542,0
24/01/2021,30/01/2021,25-29,Men,17795,1660,0
24/01/2021,30/01/2021,25-29,Not Binary,30,0,0
24/01/2021,30/01/2021,25-29,Women,21189,1989,0
24/01/2021,30/01/2021,30-34,Men,17321,1481,0
24/01/2021,30/01/2021,30-34,Not Binary,70,0,0
24/01/2021,30/01/2021,30-34,Women,19958,1594,0
24/01/2021,30/01/2021,35-39,Men,15412,1344,0
24/01/2021,30/01/2021,35-39,Not Binary,34,0,0
24/01/2021,30/01/2021,35-39,Women,18489,1450,0
24/01/2021,30/01/2021,40-44,Men,13833,1160,0
24/01/2021,30/01/2021,40-44,Not Binary,42,0,0
24/01/2021,30/01/2021,40-44,Women,17953,1399,0
24/01/2021,30/01/2021,45-49,Men,13221,1150,0
24/01/2021,30/01/2021,45-49,Not Binary,30,0,0
24/01/2021,30/01/2021,45-49,Women,17648,1300,0
24/01/2021,30/01/2021,50-54,Men,11091,896,0
24/01/2021,30/01/2021,50-54,Not Binary,18,0,0
24/01/2021,30/01/2021,50-54,Women,15453,1038,0
24/01/2021,30/01/2021,55-59,Men,9324,753,0
24/01/2021,30/01/2021,55-59,Not Binary,0,0,0
24/01/2021,30/01/2021,55-59,Women,13220,852,0
24/01/2021,30/01/2021,60-64,Men,7607,566,21
24/01/2021,30/01/2021,60-64,Not Binary,0,0,0
24/01/2021,30/01/2021,60-64,Women,10712,580,0
24/01/2021,30/01/2021,65-69,Men,5951,404,24
24/01/2021,30/01/2021,65-69,Not Binary,0,0,0
24/01/2021,30/01/2021,65-69,Women,7629,476,0
24/01/2021,30/01/2021,70-74,Men,4602,292,31
24/01/2021,30/01/2021,70-74,Not Binary,0,0,0
24/01/2021,30/01/2021,70-74,Women,6047,342,0
24/01/2021,30/01/2021,75-79,Men,2534,163,27
24/01/2021,30/01/2021,75-79,Not Binary,0,0,0
24/01/2021,30/01/2021,75-79,Women,3523,235,21
24/01/2021,30/01/2021,80+,Men,5368,336,88
24/01/2021,30/01/2021,80+,Not Binary,0,0,0
24/01/2021,30/01/2021,80+,Women,11147,501,106
24/01/2021,30/01/2021,NULL,Men,2317,180,0
24/01/2021,30/01/2021,NULL,Not Binary,204,22,0
24/01/2021,30/01/2021,NULL,Women,1676,131,0
31/01/2021,06/02/2021,0-19,Men,80775,9700,0
31/01/2021,06/02/2021,0-19,Not Binary,184,25,0
31/01/2021,06/02/2021,0-19,Women,78701,9696,0
31/01/2021,06/02/2021,20-24,Men,24998,2180,0
31/01/2021,06/02/2021,20-24,Not Binary,53,0,0
31/01/2021,06/02/2021,20-24,Women,27351,2737,0
31/01/2021,06/02/2021,25-29,Men,18789,1751,0
31/01/2021,06/02/2021,25-29,Not Binary,64,0,0
31/01/2021,06/02/2021,25-29,Women,22541,2066,0
31/01/2021,06/02/2021,30-34,Men,17939,1611,0
31/01/2021,06/02/2021,30-34,Not Binary,73,0,0
31/01/2021,06/02/2021,30-34,Women,21332,1755,0
31/01/2021,06/02/2021,35-39,Men,15763,1327,0
31/01/2021,06/02/2021,35-39,Not Binary,41,0,0
31/01/2021,06/02/2021,35-39,Women,19172,1608,0
31/01/2021,06/02/2021,40-44,Men,14426,1194,0
31/01/2021,06/02/2021,40-44,Not Binary,49,0,0
31/01/2021,06/02/2021,40-44,Women,18967,1480,0
31/01/2021,06/02/2021,45-49,Men,13641,1102,0
31/01/2021,06/02/2021,45-49,Not Binary,23,0,0
31/01/2021,06/02/2021,45-49,Women,18874,1257,0
31/01/2021,06/02/2021,50-54,Men,11518,954,0
31/01/2021,06/02/2021,50-54,Not Binary,17,0,0
31/01/2021,06/02/2021,50-54,Women,16209,983,0
31/01/2021,06/02/2021,55-59,Men,9293,691,0
31/01/2021,06/02/2021,55-59,Not Binary,0,0,0
31/01/2021,06/02/2021,55-59,Women,13205,737,0
31/01/2021,06/02/2021,60-64,Men,7130,448,16
31/01/2021,06/02/2021,60-64,Not Binary,16,0,0
31/01/2021,06/02/2021,60-64,Women,10588,521,0
31/01/2021,06/02/2021,65-69,Men,5700,329,18
31/01/2021,06/02/2021,65-69,Not Binary,0,0,0
31/01/2021,06/02/2021,65-69,Women,7477,354,0
31/01/2021,06/02/2021,70-74,Men,4286,244,31
31/01/2021,06/02/2021,70-74,Not Binary,0,0,0
31/01/2021,06/02/2021,70-74,Women,5840,280,0
31/01/2021,06/02/2021,75-79,Men,2560,143,19
31/01/2021,06/02/2021,75-79,Not Binary,0,0,0
31/01/2021,06/02/2021,75-79,Women,3424,177,0
31/01/2021,06/02/2021,80+,Men,4861,253,96
31/01/2021,06/02/2021,80+,Not Binary,0,0,0
31/01/2021,06/02/2021,80+,Women,10328,412,100
31/01/2021,06/02/2021,NULL,Men,1506,110,0
31/01/2021,06/02/2021,NULL,Not Binary,207,0,0
31/01/2021,06/02/2021,NULL,Women,1470,155,0
07/02/2021,13/02/2021,0-19,Men,76161,7409,0
07/02/2021,13/02/2021,0-19,Not Binary,185,25,0
07/02/2021,13/02/2021,0-19,Women,75012,7675,0
07/02/2021,13/02/2021,20-24,Men,21940,1676,0
07/02/2021,13/02/2021,20-24,Not Binary,72,0,0
07/02/2021,13/02/2021,20-24,Women,25137,2100,0
07/02/2021,13/02/2021,25-29,Men,17454,1429,0
07/02/2021,13/02/2021,25-29,Not Binary,80,0,0
07/02/2021,13/02/2021,25-29,Women,21372,1727,0
07/02/2021,13/02/2021,30-34,Men,16494,1321,0
07/02/2021,13/02/2021,30-34,Not Binary,80,0,0
07/02/2021,13/02/2021,30-34,Women,20284,1497,0
07/02/2021,13/02/2021,35-39,Men,14320,1061,0
07/02/2021,13/02/2021,35-39,Not Binary,65,0,0
07/02/2021,13/02/2021,35-39,Women,18039,1259,0
07/02/2021,13/02/2021,40-44,Men,12648,941,0
07/02/2021,13/02/2021,40-44,Not Binary,52,0,0
07/02/2021,13/02/2021,40-44,Women,17339,1063,0
07/02/2021,13/02/2021,45-49,Men,11130,829,0
07/02/2021,13/02/2021,45-49,Not Binary,25,0,0
07/02/2021,13/02/2021,45-49,Women,16847,998,0
07/02/2021,13/02/2021,50-54,Men,9088,628,0
07/02/2021,13/02/2021,50-54,Not Binary,17,0,0
07/02/2021,13/02/2021,50-54,Women,13868,784,0
07/02/2021,13/02/2021,55-59,Men,7223,511,0
07/02/2021,13/02/2021,55-59,Not Binary,0,0,0
07/02/2021,13/02/2021,55-59,Women,11158,577,0
07/02/2021,13/02/2021,60-64,Men,5499,310,0
07/02/2021,13/02/2021,60-64,Not Binary,0,0,0
07/02/2021,13/02/2021,60-64,Women,8950,403,0
07/02/2021,13/02/2021,65-69,Men,4508,232,0
07/02/2021,13/02/2021,65-69,Not Binary,0,0,0
07/02/2021,13/02/2021,65-69,Women,6498,280,0
07/02/2021,13/02/2021,70-74,Men,3461,131,15
07/02/2021,13/02/2021,70-74,Not Binary,0,0,0
07/02/2021,13/02/2021,70-74,Women,5136,191,0
07/02/2021,13/02/2021,75-79,Men,2060,95,24
07/02/2021,13/02/2021,75-79,Not Binary,0,0,0
07/02/2021,13/02/2021,75-79,Women,3092,145,17
07/02/2021,13/02/2021,80+,Men,4326,160,58
07/02/2021,13/02/2021,80+,Not Binary,0,0,0
07/02/2021,13/02/2021,80+,Women,9405,300,61
07/02/2021,13/02/2021,NULL,Men,1628,94,0
07/02/2021,13/02/2021,NULL,Not Binary,103,0,0
07/02/2021,13/02/2021,NULL,Women,1317,90,0
14/02/2021,20/02/2021,0-19,Men,64415,5050,0
14/02/2021,20/02/2021,0-19,Not Binary,406,33,0
14/02/2021,20/02/2021,0-19,Women,65103,5475,0
14/02/2021,20/02/2021,20-24,Men,15772,1197,0
14/02/2021,20/02/2021,20-24,Not Binary,141,0,0
14/02/2021,20/02/2021,20-24,Women,19810,1674,0
14/02/2021,20/02/2021,25-29,Men,14492,1090,0
14/02/2021,20/02/2021,25-29,Not Binary,125,0,0
14/02/2021,20/02/2021,25-29,Women,18271,1401,0
14/02/2021,20/02/2021,30-34,Men,13812,1034,0
14/02/2021,20/02/2021,30-34,Not Binary,167,0,0
14/02/2021,20/02/2021,30-34,Women,17730,1106,0
14/02/2021,20/02/2021,35-39,Men,12178,789,0
14/02/2021,20/02/2021,35-39,Not Binary,116,0,0
14/02/2021,20/02/2021,35-39,Women,16159,857,0
14/02/2021,20/02/2021,40-44,Men,10041,604,0
14/02/2021,20/02/2021,40-44,Not Binary,100,0,0
14/02/2021,20/02/2021,40-44,Women,14511,789,0
14/02/2021,20/02/2021,45-49,Men,8439,566,0
14/02/2021,20/02/2021,45-49,Not Binary,68,0,0
14/02/2021,20/02/2021,45-49,Women,13184,700,0
14/02/2021,20/02/2021,50-54,Men,6490,434,0
14/02/2021,20/02/2021,50-54,Not Binary,48,0,0
14/02/2021,20/02/2021,50-54,Women,10977,532,0
14/02/2021,20/02/2021,55-59,Men,5397,354,0
14/02/2021,20/02/2021,55-59,Not Binary,34,0,0
14/02/2021,20/02/2021,55-59,Women,8989,395,0
14/02/2021,20/02/2021,60-64,Men,4236,253,0
14/02/2021,20/02/2021,60-64,Not Binary,22,0,0
14/02/2021,20/02/2021,60-64,Women,7391,279,0
14/02/2021,20/02/2021,65-69,Men,3449,137,19
14/02/2021,20/02/2021,65-69,Not Binary,0,0,0
14/02/2021,20/02/2021,65-69,Women,5277,179,0
14/02/2021,20/02/2021,70-74,Men,2786,99,18
14/02/2021,20/02/2021,70-74,Not Binary,0,0,0
14/02/2021,20/02/2021,70-74,Women,4185,145,0
14/02/2021,20/02/2021,75-79,Men,1646,66,15
14/02/2021,20/02/2021,75-79,Not Binary,0,0,0
14/02/2021,20/02/2021,75-79,Women,2354,101,0
14/02/2021,20/02/2021,80+,Men,3216,102,35
14/02/2021,20/02/2021,80+,Not Binary,0,0,0
14/02/2021,20/02/2021,80+,Women,7077,147,55
14/02/2021,20/02/2021,NULL,Men,1915,102,0
14/02/2021,20/02/2021,NULL,Not Binary,142,0,0
14/02/2021,20/02/2021,NULL,Women,1197,72,0
21/02/2021,27/02/2021,0-19,Men,78919,5426,0
21/02/2021,27/02/2021,0-19,Not Binary,554,48,0
21/02/2021,27/02/2021,0-19,Women,82197,5564,0
21/02/2021,27/02/2021,20-24,Men,14070,1123,0
21/02/2021,27/02/2021,20-24,Not Binary,184,17,0
21/02/2021,27/02/2021,20-24,Women,18734,1513,0
21/02/2021,27/02/2021,25-29,Men,14577,1041,0
21/02/2021,27/02/2021,25-29,Not Binary,125,0,0
21/02/2021,27/02/2021,25-29,Women,19039,1409,0
21/02/2021,27/02/2021,30-34,Men,14371,955,0
21/02/2021,27/02/2021,30-34,Not Binary,176,22,0
21/02/2021,27/02/2021,30-34,Women,20184,1155,0
21/02/2021,27/02/2021,35-39,Men,13066,768,0
21/02/2021,27/02/2021,35-39,Not Binary,122,17,0
21/02/2021,27/02/2021,35-39,Women,18520,914,0
21/02/2021,27/02/2021,40-44,Men,10311,647,0
21/02/2021,27/02/2021,40-44,Not Binary,108,0,0
21/02/2021,27/02/2021,40-44,Women,15565,779,0
21/02/2021,27/02/2021,45-49,Men,8030,518,0
21/02/2021,27/02/2021,45-49,Not Binary,71,0,0
21/02/2021,27/02/2021,45-49,Women,12938,611,0
21/02/2021,27/02/2021,50-54,Men,5952,381,0
21/02/2021,27/02/2021,50-54,Not Binary,56,0,0
21/02/2021,27/02/2021,50-54,Women,10701,547,0
21/02/2021,27/02/2021,55-59,Men,4787,293,0
21/02/2021,27/02/2021,55-59,Not Binary,37,0,0
21/02/2021,27/02/2021,55-59,Women,8952,401,0
21/02/2021,27/02/2021,60-64,Men,3987,206,0
21/02/2021,27/02/2021,60-64,Not Binary,28,0,0
21/02/2021,27/02/2021,60-64,Women,7766,288,0
21/02/2021,27/02/2021,65-69,Men,3515,159,0
21/02/2021,27/02/2021,65-69,Not Binary,17,0,0
21/02/2021,27/02/2021,65-69,Women,5417,191,0
21/02/2021,27/02/2021,70-74,Men,2818,96,0
21/02/2021,27/02/2021,70-74,Not Binary,0,0,0
21/02/2021,27/02/2021,70-74,Women,4311,143,0
21/02/2021,27/02/2021,75-79,Men,1639,58,0
21/02/2021,27/02/2021,75-79,Not Binary,0,0,0
21/02/2021,27/02/2021,75-79,Women,2362,87,0
21/02/2021,27/02/2021,80+,Men,3221,86,27
21/02/2021,27/02/2021,80+,Not Binary,0,0,0
21/02/2021,27/02/2021,80+,Women,6805,178,37
21/02/2021,27/02/2021,NULL,Men,2056,104,0
21/02/2021,27/02/2021,NULL,Not Binary,108,0,0
21/02/2021,27/02/2021,NULL,Women,1177,59,0
28/02/2021,06/03/2021,0-19,Men,130057,6158,0
28/02/2021,06/03/2021,0-19,Not Binary,758,63,0
28/02/2021,06/03/2021,0-19,Women,136511,6534,0
28/02/2021,06/03/2021,20-24,Men,13676,888,0
28/02/2021,06/03/2021,20-24,Not Binary,119,0,0
28/02/2021,06/03/2021,20-24,Women,19435,1366,0
28/02/2021,06/03/2021,25-29,Men,15006,876,0
28/02/2021,06/03/2021,25-29,Not Binary,108,0,0
28/02/2021,06/03/2021,25-29,Women,21918,1218,0
28/02/2021,06/03/2021,30-34,Men,16042,827,0
28/02/2021,06/03/2021,30-34,Not Binary,135,0,0
28/02/2021,06/03/2021,30-34,Women,24949,1178,0
28/02/2021,06/03/2021,35-39,Men,14847,709,0
28/02/2021,06/03/2021,35-39,Not Binary,100,0,0
28/02/2021,06/03/2021,35-39,Women,22891,934,0
28/02/2021,06/03/2021,40-44,Men,11833,609,0
28/02/2021,06/03/2021,40-44,Not Binary,95,0,0
28/02/2021,06/03/2021,40-44,Women,18268,767,0
28/02/2021,06/03/2021,45-49,Men,9123,492,0
28/02/2021,06/03/2021,45-49,Not Binary,61,0,0
28/02/2021,06/03/2021,45-49,Women,14055,571,0
28/02/2021,06/03/2021,50-54,Men,6194,328,0
28/02/2021,06/03/2021,50-54,Not Binary,39,0,0
28/02/2021,06/03/2021,50-54,Women,10870,411,0
28/02/2021,06/03/2021,55-59,Men,5083,267,0
28/02/2021,06/03/2021,55-59,Not Binary,34,0,0
28/02/2021,06/03/2021,55-59,Women,9540,370,0
28/02/2021,06/03/2021,60-64,Men,4347,186,0
28/02/2021,06/03/2021,60-64,Not Binary,19,0,0
28/02/2021,06/03/2021,60-64,Women,8125,275,0
28/02/2021,06/03/2021,65-69,Men,3622,155,0
28/02/2021,06/03/2021,65-69,Not Binary,15,0,0
28/02/2021,06/03/2021,65-69,Women,5675,187,0
28/02/2021,06/03/2021,70-74,Men,2897,106,0
28/02/2021,06/03/2021,70-74,Not Binary,0,0,0
28/02/2021,06/03/2021,70-74,Women,4353,142,0
28/02/2021,06/03/2021,75-79,Men,1682,62,0
28/02/2021,06/03/2021,75-79,Not Binary,0,0,0
28/02/2021,06/03/2021,75-79,Women,2373,73,0
28/02/2021,06/03/2021,80+,Men,3268,101,23
28/02/2021,06/03/2021,80+,Not Binary,0,0,0
28/02/2021,06/03/2021,80+,Women,6909,178,28
28/02/2021,06/03/2021,NULL,Men,2297,103,0
28/02/2021,06/03/2021,NULL,Not Binary,199,20,0
28/02/2021,06/03/2021,NULL,Women,1476,49,0
07/03/2021,13/03/2021,0-19,Men,123342,4270,0
07/03/2021,13/03/2021,0-19,Not Binary,838,44,0
07/03/2021,13/03/2021,0-19,Women,130569,4585,0
07/03/2021,13/03/2021,20-24,Men,12973,531,0
07/03/2021,13/03/2021,20-24,Not Binary,136,0,0
07/03/2021,13/03/2021,20-24,Women,18796,847,0
07/03/2021,13/03/2021,25-29,Men,14151,523,0
07/03/2021,13/03/2021,25-29,Not Binary,115,0,0
07/03/2021,13/03/2021,25-29,Women,20561,756,0
07/03/2021,13/03/2021,30-34,Men,14586,510,0
07/03/2021,13/03/2021,30-34,Not Binary,134,0,0
07/03/2021,13/03/2021,30-34,Women,22530,763,0
07/03/2021,13/03/2021,35-39,Men,13036,437,0
07/03/2021,13/03/2021,35-39,Not Binary,115,0,0
07/03/2021,13/03/2021,35-39,Women,20183,628,0
07/03/2021,13/03/2021,40-44,Men,11124,421,0
07/03/2021,13/03/2021,40-44,Not Binary,101,0,0
07/03/2021,13/03/2021,40-44,Women,16662,534,0
07/03/2021,13/03/2021,45-49,Men,8515,346,0
07/03/2021,13/03/2021,45-49,Not Binary,58,0,0
07/03/2021,13/03/2021,45-49,Women,13424,389,0
07/03/2021,13/03/2021,50-54,Men,6364,244,0
07/03/2021,13/03/2021,50-54,Not Binary,37,0,0
07/03/2021,13/03/2021,50-54,Women,10522,292,0
07/03/2021,13/03/2021,55-59,Men,5286,205,0
07/03/2021,13/03/2021,55-59,Not Binary,26,0,0
07/03/2021,13/03/2021,55-59,Women,9317,272,0
07/03/2021,13/03/2021,60-64,Men,4504,145,0
07/03/2021,13/03/2021,60-64,Not Binary,15,0,0
07/03/2021,13/03/2021,60-64,Women,8307,212,0
07/03/2021,13/03/2021,65-69,Men,3818,98,0
07/03/2021,13/03/2021,65-69,Not Binary,0,0,0
07/03/2021,13/03/2021,65-69,Women,5870,150,0
07/03/2021,13/03/2021,70-74,Men,3161,81,0
07/03/2021,13/03/2021,70-74,Not Binary,0,0,0
07/03/2021,13/03/2021,70-74,Women,4596,123,0
07/03/2021,13/03/2021,75-79,Men,1764,58,0
07/03/2021,13/03/2021,75-79,Not Binary,0,0,0
07/03/2021,13/03/2021,75-79,Women,2432,58,0
07/03/2021,13/03/2021,80+,Men,3496,64,15
07/03/2021,13/03/2021,80+,Not Binary,0,0,0
07/03/2021,13/03/2021,80+,Women,7083,115,27
07/03/2021,13/03/2021,NULL,Men,3001,88,0
07/03/2021,13/03/2021,NULL,Not Binary,182,0,0
07/03/2021,13/03/2021,NULL,Women,1892,48,0
14/03/2021,20/03/2021,0-19,Men,95548,2152,0
14/03/2021,20/03/2021,0-19,Not Binary,755,24,0
14/03/2021,20/03/2021,0-19,Women,101532,2383,0
14/03/2021,20/03/2021,20-24,Men,9577,292,0
14/03/2021,20/03/2021,20-24,Not Binary,137,0,0
14/03/2021,20/03/2021,20-24,Women,13629,420,0
14/03/2021,20/03/2021,25-29,Men,11075,250,0
14/03/2021,20/03/2021,25-29,Not Binary,135,0,0
14/03/2021,20/03/2021,25-29,Women,15693,396,0
14/03/2021,20/03/2021,30-34,Men,11083,274,0
14/03/2021,20/03/2021,30-34,Not Binary,141,0,0
14/03/2021,20/03/2021,30-34,Women,16289,358,0
14/03/2021,20/03/2021,35-39,Men,10135,246,0
14/03/2021,20/03/2021,35-39,Not Binary,112,0,0
14/03/2021,20/03/2021,35-39,Women,14952,335,0
14/03/2021,20/03/2021,40-44,Men,8807,201,0
14/03/2021,20/03/2021,40-44,Not Binary,94,0,0
14/03/2021,20/03/2021,40-44,Women,12817,269,0
14/03/2021,20/03/2021,45-49,Men,7430,179,0
14/03/2021,20/03/2021,45-49,Not Binary,57,0,0
14/03/2021,20/03/2021,45-49,Women,11091,213,0
14/03/2021,20/03/2021,50-54,Men,5384,146,0
14/03/2021,20/03/2021,50-54,Not Binary,38,0,0
14/03/2021,20/03/2021,50-54,Women,9205,170,0
14/03/2021,20/03/2021,55-59,Men,4553,94,0
14/03/2021,20/03/2021,55-59,Not Binary,22,0,0
14/03/2021,20/03/2021,55-59,Women,8115,146,0
14/03/2021,20/03/2021,60-64,Men,4100,88,0
14/03/2021,20/03/2021,60-64,Not Binary,0,0,0
14/03/2021,20/03/2021,60-64,Women,7498,131,0
14/03/2021,20/03/2021,65-69,Men,3517,65,0
14/03/2021,20/03/2021,65-69,Not Binary,0,0,0
14/03/2021,20/03/2021,65-69,Women,5487,88,0
14/03/2021,20/03/2021,70-74,Men,2929,32,0
14/03/2021,20/03/2021,70-74,Not Binary,0,0,0
14/03/2021,20/03/2021,70-74,Women,4248,66,0
14/03/2021,20/03/2021,75-79,Men,1603,28,0
14/03/2021,20/03/2021,75-79,Not Binary,0,0,0
14/03/2021,20/03/2021,75-79,Women,2285,30,0
14/03/2021,20/03/2021,80+,Men,3201,52,23
14/03/2021,20/03/2021,80+,Not Binary,0,0,0
14/03/2021,20/03/2021,80+,Women,6291,91,15
14/03/2021,20/03/2021,NULL,Men,3726,31,0
14/03/2021,20/03/2021,NULL,Not Binary,104,0,0
14/03/2021,20/03/2021,NULL,Women,2266,38,0
21/03/2021,27/03/2021,0-19,Men,65867,924,0
21/03/2021,27/03/2021,0-19,Not Binary,379,0,0
21/03/2021,27/03/2021,0-19,Women,69884,1055,0
21/03/2021,27/03/2021,20-24,Men,7221,138,0
21/03/2021,27/03/2021,20-24,Not Binary,71,0,0
21/03/2021,27/03/2021,20-24,Women,9479,175,0
21/03/2021,27/03/2021,25-29,Men,8866,139,0
21/03/2021,27/03/2021,25-29,Not Binary,90,0,0
21/03/2021,27/03/2021,25-29,Women,11292,161,0
21/03/2021,27/03/2021,30-34,Men,8954,135,0
21/03/2021,27/03/2021,30-34,Not Binary,93,0,0
21/03/2021,27/03/2021,30-34,Women,11743,183,0
21/03/2021,27/03/2021,35-39,Men,7977,107,0
21/03/2021,27/03/2021,35-39,Not Binary,64,0,0
21/03/2021,27/03/2021,35-39,Women,10421,155,0
21/03/2021,27/03/2021,40-44,Men,7129,127,0
21/03/2021,27/03/2021,40-44,Not Binary,52,0,0
21/03/2021,27/03/2021,40-44,Women,9316,135,0
21/03/2021,27/03/2021,45-49,Men,6301,98,0
21/03/2021,27/03/2021,45-49,Not Binary,26,0,0
21/03/2021,27/03/2021,45-49,Women,8356,138,0
21/03/2021,27/03/2021,50-54,Men,4924,67,0
21/03/2021,27/03/2021,50-54,Not Binary,17,0,0
21/03/2021,27/03/2021,50-54,Women,7266,82,0
21/03/2021,27/03/2021,55-59,Men,4326,39,0
21/03/2021,27/03/2021,55-59,Not Binary,0,0,0
21/03/2021,27/03/2021,55-59,Women,6559,77,0
21/03/2021,27/03/2021,60-64,Men,3689,40,0
21/03/2021,27/03/2021,60-64,Not Binary,0,0,0
21/03/2021,27/03/2021,60-64,Women,6262,54,0
21/03/2021,27/03/2021,65-69,Men,3460,43,0
21/03/2021,27/03/2021,65-69,Not Binary,0,0,0
21/03/2021,27/03/2021,65-69,Women,4648,52,0
21/03/2021,27/03/2021,70-74,Men,2707,29,0
21/03/2021,27/03/2021,70-74,Not Binary,0,0,0
21/03/2021,27/03/2021,70-74,Women,3694,36,0
21/03/2021,27/03/2021,75-79,Men,1465,23,0
21/03/2021,27/03/2021,75-79,Not Binary,0,0,0
21/03/2021,27/03/2021,75-79,Women,1828,23,0
21/03/2021,27/03/2021,80+,Men,2449,26,16
21/03/2021,27/03/2021,80+,Not Binary,0,0,0
21/03/2021,27/03/2021,80+,Women,4478,49,15
21/03/2021,27/03/2021,NULL,Men,3603,55,0
21/03/2021,27/03/2021,NULL,Not Binary,227,0,0
21/03/2021,27/03/2021,NULL,Women,2552,42,0
28/03/2021,03/04/2021,0-19,Men,37388,523,0
28/03/2021,03/04/2021,0-19,Not Binary,254,0,0
28/03/2021,03/04/2021,0-19,Women,38382,512,0
28/03/2021,03/04/2021,20-24,Men,5154,60,0
28/03/2021,03/04/2021,20-24,Not Binary,57,0,0
28/03/2021,03/04/2021,20-24,Women,6259,84,0
28/03/2021,03/04/2021,25-29,Men,6301,63,0
28/03/2021,03/04/2021,25-29,Not Binary,81,0,0
28/03/2021,03/04/2021,25-29,Women,7519,108,0
28/03/2021,03/04/2021,30-34,Men,6294,54,0
28/03/2021,03/04/2021,30-34,Not Binary,116,0,0
28/03/2021,03/04/2021,30-34,Women,8010,86,0
28/03/2021,03/04/2021,35-39,Men,5801,52,0
28/03/2021,03/04/2021,35-39,Not Binary,76,0,0
28/03/2021,03/04/2021,35-39,Women,7237,90,0
28/03/2021,03/04/2021,40-44,Men,5427,59,0
28/03/2021,03/04/2021,40-44,Not Binary,46,0,0
28/03/2021,03/04/2021,40-44,Women,6904,76,0
28/03/2021,03/04/2021,45-49,Men,5017,47,0
28/03/2021,03/04/2021,45-49,Not Binary,40,0,0
28/03/2021,03/04/2021,45-49,Women,6633,69,0
28/03/2021,03/04/2021,50-54,Men,3870,35,0
28/03/2021,03/04/2021,50-54,Not Binary,26,0,0
28/03/2021,03/04/2021,50-54,Women,6014,51,0
28/03/2021,03/04/2021,55-59,Men,3595,33,0
28/03/2021,03/04/2021,55-59,Not Binary,17,0,0
28/03/2021,03/04/2021,55-59,Women,5486,42,0
28/03/2021,03/04/2021,60-64,Men,3064,31,0
28/03/2021,03/04/2021,60-64,Not Binary,0,0,0
28/03/2021,03/04/2021,60-64,Women,5226,32,0
28/03/2021,03/04/2021,65-69,Men,2691,19,0
28/03/2021,03/04/2021,65-69,Not Binary,0,0,0
28/03/2021,03/04/2021,65-69,Women,3929,35,0
28/03/2021,03/04/2021,70-74,Men,2271,19,0
28/03/2021,03/04/2021,70-74,Not Binary,0,0,0
28/03/2021,03/04/2021,70-74,Women,3091,21,0
28/03/2021,03/04/2021,75-79,Men,1163,0,0
28/03/2021,03/04/2021,75-79,Not Binary,0,0,0
28/03/2021,03/04/2021,75-79,Women,1461,0,0
28/03/2021,03/04/2021,80+,Men,2256,19,0
28/03/2021,03/04/2021,80+,Not Binary,0,0,0
28/03/2021,03/04/2021,80+,Women,4396,27,0
28/03/2021,03/04/2021,NULL,Men,2439,18,0
28/03/2021,03/04/2021,NULL,Not Binary,130,0,0
28/03/2021,03/04/2021,NULL,Women,1885,19,0
04/04/2021,10/04/2021,0-19,Men,40572,348,0
04/04/2021,10/04/2021,0-19,Not Binary,210,0,0
04/04/2021,10/04/2021,0-19,Women,43290,377,0
04/04/2021,10/04/2021,20-24,Men,7101,45,0
04/04/2021,10/04/2021,20-24,Not Binary,80,0,0
04/04/2021,10/04/2021,20-24,Women,9214,72,0
04/04/2021,10/04/2021,25-29,Men,8274,47,0
04/04/2021,10/04/2021,25-29,Not Binary,71,0,0
04/04/2021,10/04/2021,25-29,Women,10651,69,0
04/04/2021,10/04/2021,30-34,Men,8455,58,0
04/04/2021,10/04/2021,30-34,Not Binary,102,0,0
04/04/2021,10/04/2021,30-34,Women,11148,86,0
04/04/2021,10/04/2021,35-39,Men,7677,35,0
04/04/2021,10/04/2021,35-39,Not Binary,70,0,0
04/04/2021,10/04/2021,35-39,Women,9839,46,0
04/04/2021,10/04/2021,40-44,Men,7149,39,0
04/04/2021,10/04/2021,40-44,Not Binary,59,0,0
04/04/2021,10/04/2021,40-44,Women,9116,50,0
04/04/2021,10/04/2021,45-49,Men,6542,35,0
04/04/2021,10/04/2021,45-49,Not Binary,30,0,0
04/04/2021,10/04/2021,45-49,Women,8807,38,0
04/04/2021,10/04/2021,50-54,Men,5402,26,0
