Date,age group,Severe cases vaccinated,Severe cases expired Vaccination  ,Severe cases Not vaccinated,Severe cases vaccinated per 100k,Severe cases expired Vaccination  per 100k,Severe cases Not vaccinated per 100k,New Severe cases vaccinated,New severe cases expired Vaccination,New severe cases Not vaccinated,New severe cases vaccinated per 100k,New severe cases expired Vaccination  per 100k,New severe cases Not vaccinated per 100k
19-06-2021,All population,2,0,16,0,0,0.4,0,0,0,0,0,0
19-06-2021,60+,2,0,10,0.1,0,5.5,0,0,0,0,0,0
19-06-2021,0-59,0,0,6,0,0,0.2,0,0,0,0,0,0
20-06-2021,0-59,0,0,7,0,0,0.2,0,0,1,0,0,0
20-06-2021,All population,3,0,17,0.1,0,0.4,1,0,1,0,0,0
20-06-2021,60+,3,0,10,0.2,0,5.5,1,0,0,0.1,0,0
21-06-2021,60+,3,0,10,0.2,0,5.5,0,0,0,0,0,0
21-06-2021,All population,3,0,17,0.1,0,0.4,0,0,0,0,0,0
21-06-2021,0-59,0,0,7,0,0,0.2,0,0,0,0,0,0
22-06-2021,0-59,0,0,8,0,0,0.2,0,0,1,0,0,0
22-06-2021,60+,3,0,12,0.2,0,6.7,0,0,2,0,0,1.1
22-06-2021,All population,3,0,20,0.1,0,0.5,0,0,3,0,0,0.1
23-06-2021,All population,3,0,19,0.1,0,0.5,0,0,0,0,0,0
23-06-2021,60+,3,0,12,0.2,0,6.7,0,0,0,0,0,0
23-06-2021,0-59,0,0,7,0,0,0.2,0,0,0,0,0,0
24-06-2021,0-59,0,0,7,0,0,0.2,0,0,0,0,0,0
24-06-2021,All population,3,0,18,0.1,0,0.5,0,0,0,0,0,0
24-06-2021,60+,3,0,11,0.2,0,6.1,0,0,0,0,0,0
25-06-2021,All population,4,0,17,0.1,0,0.4,1,0,0,0,0,0
25-06-2021,0-59,0,0,7,0,0,0.2,0,0,0,0,0,0
25-06-2021,60+,4,0,10,0.3,0,5.6,1,0,0,0.1,0,0
26-06-2021,All population,5,0,17,0.1,0,0.4,1,0,0,0,0,0
26-06-2021,0-59,0,0,7,0,0,0.2,0,0,0,0,0,0
26-06-2021,60+,5,0,10,0.4,0,5.6,1,0,0,0.1,0,0
27-06-2021,All population,5,0,15,0.1,0,0.4,0,0,0,0,0,0
27-06-2021,60+,5,0,9,0.4,0,5,0,0,0,0,0,0
27-06-2021,0-59,0,0,6,0,0,0.2,0,0,0,0,0,0
28-06-2021,60+,4,0,9,0.3,0,5.1,0,0,0,0,0,0
28-06-2021,0-59,0,0,6,0,0,0.2,0,0,0,0,0,0
28-06-2021,All population,4,0,15,0.1,0,0.4,0,0,0,0,0,0
29-06-2021,0-59,0,0,6,0,0,0.2,0,0,0,0,0,0
29-06-2021,60+,4,0,9,0.3,0,5.1,0,0,0,0,0,0
29-06-2021,All population,4,0,15,0.1,0,0.4,0,0,0,0,0,0
30-06-2021,All population,7,0,15,0.1,0,0.4,4,0,1,0.1,0,0
30-06-2021,0-59,0,0,5,0,0,0.1,0,0,0,0,0,0
30-06-2021,60+,7,0,10,0.5,0,5.6,4,0,1,0.3,0,0.6
01-07-2021,All population,7,0,15,0.1,0,0.4,0,0,0,0,0,0
01-07-2021,60+,7,0,10,0.5,0,5.7,0,0,0,0,0,0
01-07-2021,0-59,0,0,5,0,0,0.1,0,0,0,0,0,0
02-07-2021,60+,8,0,11,0.6,0,6.2,1,0,1,0.1,0,0.6
02-07-2021,All population,8,0,17,0.1,0,0.5,1,0,2,0,0,0.1
02-07-2021,0-59,0,0,6,0,0,0.2,0,0,1,0,0,0
03-07-2021,0-59,0,0,7,0,0,0.2,0,0,1,0,0,0
03-07-2021,All population,9,0,18,0.2,0,0.5,2,0,2,0,0,0.1
03-07-2021,60+,9,0,11,0.7,0,6.3,2,0,1,0.1,0,0.6
04-07-2021,0-59,0,0,8,0,0,0.2,0,0,2,0,0,0.1
04-07-2021,60+,11,0,9,0.8,0,5.1,2,0,0,0.1,0,0
04-07-2021,All population,11,0,17,0.2,0,0.5,2,0,2,0,0,0.1
05-07-2021,0-59,0,0,10,0,0,0.3,0,0,2,0,0,0.1
05-07-2021,All population,12,0,20,0.2,0,0.5,2,0,3,0,0,0.1
05-07-2021,60+,12,0,10,0.9,0,5.7,2,0,1,0.1,0,0.6
06-07-2021,All population,13,0,22,0.2,0,0.6,4,0,3,0.1,0,0.1
06-07-2021,60+,12,0,10,0.9,0,5.7,3,0,0,0.2,0,0
06-07-2021,0-59,1,0,12,0,0,0.3,1,0,3,0,0,0.1
07-07-2021,All population,17,0,24,0.3,0,0.7,6,0,3,0.1,0,0.1
07-07-2021,60+,16,0,11,1.2,0,6.3,6,0,1,0.4,0,0.6
07-07-2021,0-59,1,0,13,0,0,0.4,0,0,2,0,0,0.1
08-07-2021,All population,18,0,23,0.3,0,0.6,5,0,2,0.1,0,0.1
08-07-2021,60+,18,0,11,1.3,0,6.4,5,0,1,0.4,0,0.6
08-07-2021,0-59,0,0,12,0,0,0.3,0,0,1,0,0,0
09-07-2021,0-59,2,0,11,0,0,0.3,2,0,0,0,0,0
09-07-2021,All population,19,0,20,0.4,0,0.6,5,0,0,0.1,0,0
09-07-2021,60+,17,0,9,1.2,0,5.2,3,0,0,0.2,0,0
10-07-2021,0-59,2,0,9,0,0,0.3,0,0,0,0,0,0
10-07-2021,All population,19,0,20,0.4,0,0.6,2,0,3,0,0,0.1
10-07-2021,60+,17,0,11,1.2,0,6.4,2,0,3,0.1,0,1.7
11-07-2021,0-59,2,0,7,0,0,0.2,0,0,0,0,0,0
11-07-2021,60+,26,0,13,1.9,0,7.6,11,0,2,0.8,0,1.2
11-07-2021,All population,28,0,20,0.5,0,0.6,11,0,2,0.2,0,0.1
12-07-2021,All population,30,0,19,0.6,0,0.5,6,0,1,0.1,0,0
12-07-2021,60+,28,0,11,2,0,6.4,6,0,0,0.4,0,0
12-07-2021,0-59,2,0,8,0,0,0.2,0,0,1,0,0,0
13-07-2021,All population,25,0,20,0.5,0,0.6,4,0,2,0.1,0,0.1
13-07-2021,0-59,1,0,9,0,0,0.3,1,0,2,0,0,0.1
13-07-2021,60+,24,0,11,1.7,0,6.4,3,0,0,0.2,0,0
14-07-2021,0-59,1,0,8,0,0,0.2,0,0,0,0,0,0
14-07-2021,All population,32,0,19,0.6,0,0.5,10,0,0,0.2,0,0
14-07-2021,60+,31,0,11,2.2,0,6.4,10,0,0,0.7,0,0
15-07-2021,All population,32,0,22,0.6,0,0.6,6,0,4,0.1,0,0.1
15-07-2021,60+,31,0,10,2.2,0,5.9,6,0,0,0.4,0,0
15-07-2021,0-59,1,0,12,0,0,0.4,0,0,4,0,0,0.1
16-07-2021,All population,29,0,19,0.5,0,0.5,6,0,0,0.1,0,0
16-07-2021,0-59,0,0,9,0,0,0.3,0,0,0,0,0,0
16-07-2021,60+,29,0,10,2.1,0,5.9,6,0,0,0.4,0,0
17-07-2021,0-59,0,0,11,0,0,0.3,0,0,3,0,0,0.1
17-07-2021,60+,35,0,11,2.5,0,6.5,11,0,2,0.8,0,1.2
17-07-2021,All population,35,0,22,0.6,0,0.6,11,0,5,0.2,0,0.1
18-07-2021,0-59,1,0,13,0,0,0.4,1,0,3,0,0,0.1
18-07-2021,All population,41,0,24,0.8,0,0.7,12,0,5,0.2,0,0.1
18-07-2021,60+,40,0,11,2.9,0,6.5,11,0,2,0.8,0,1.2
19-07-2021,0-59,2,0,6,0,0,0.2,1,0,0,0,0,0
19-07-2021,60+,41,0,11,3,0,6.5,7,0,3,0.5,0,1.8
19-07-2021,All population,43,0,17,0.8,0,0.5,8,0,3,0.1,0,0.1
20-07-2021,0-59,2,0,10,0,0,0.3,0,0,5,0,0,0.1
20-07-2021,60+,36,0,12,2.6,0,7.1,4,0,2,0.3,0,1.2
20-07-2021,All population,38,0,22,0.7,0,0.6,4,0,7,0.1,0,0.2
21-07-2021,All population,38,0,27,0.7,0,0.8,6,0,7,0.1,0,0.2
21-07-2021,60+,35,0,13,2.5,0,7.7,5,0,3,0.4,0,1.8
21-07-2021,0-59,3,0,14,0.1,0,0.4,1,0,4,0,0,0.1
22-07-2021,All population,44,1,29,0.8,1.7,0.8,13,1,3,0.2,1.7,0.1
22-07-2021,0-59,5,0,15,0.1,0,0.4,3,0,1,0.1,0,0
22-07-2021,60+,39,1,14,2.9,2.9,8.3,10,1,2,0.7,2.9,1.2
23-07-2021,0-59,6,0,17,0.1,0,0.5,2,0,3,0,0,0.1
23-07-2021,60+,48,1,13,3.7,1.3,7.7,14,0,2,1.1,0,1.2
